audio_stop_number,object_id,media_url,title,in_gallery_version,stop_type,Summary,Comments,Keep?,media_url,audio file URL, collections URL,media_url
819,12144,p819.mp3,Romanesque Madonna and Child,1,quick,,,,p819.mp3,https://audio-tours.s3.amazonaws.com/p819.mp3,http://collections.artsmia.org/art/12144,
820,11957,p820.mp3,Anointing the Body of Christ,1,quick,,,,p820.mp3,https://audio-tours.s3.amazonaws.com/p820.mp3,http://collections.artsmia.org/art/11957,
821,40128,p821.mp3,Elephant stool,1,quick,,,,p821.mp3,https://audio-tours.s3.amazonaws.com/p821.mp3,http://collections.artsmia.org/art/40128,
822,,p822.mp3,"Bradstreet, Wm. Prindle House",1,quick,,,X,p822.mp3,https://audio-tours.s3.amazonaws.com/p822.mp3,http://collections.artsmia.org/art/,
823,,p823.mp3,Lele cup,1,quick,,,,p823.mp3,https://audio-tours.s3.amazonaws.com/p823.mp3,http://collections.artsmia.org/art/,
824,5896,p824.mp3,Yombe mask,1,quick,,,,p824.mp3,https://audio-tours.s3.amazonaws.com/p824.mp3,http://collections.artsmia.org/art/5896,
825,2753,p825.mp3,"Sommer, Center table",1,quick,"Explains what marketry furniture is, this table is great example 
of Baroque marketry furniture","Good, helpful for understanding what you're 
looking at",Yes,p825.mp3,https://audio-tours.s3.amazonaws.com/p825.mp3,http://collections.artsmia.org/art/2753,
826,8156,p826.mp3,"Eston, Standing salt",1,quick,,,,p826.mp3,https://audio-tours.s3.amazonaws.com/p826.mp3,http://collections.artsmia.org/art/8156,
827,1238,p827.mp3,"Ruel, Agate drinking cup",1,quick,,,,p827.mp3,https://audio-tours.s3.amazonaws.com/p827.mp3,http://collections.artsmia.org/art/1238,
828,6030,p828.mp3,"Burges, Card Table",1,quick,,,,p828.mp3,https://audio-tours.s3.amazonaws.com/p828.mp3,http://collections.artsmia.org/art/6030,
829,,p829.mp3,"Caron, Tea Service",1,quick,"Tea set was a diplomatic gift, explains imagery (fables), artist was specialist 
in painting animals, points out patterns in gold",No audio available online,X,p829.mp3,https://audio-tours.s3.amazonaws.com/p829.mp3,http://collections.artsmia.org/art/,
830,,p830.mp3,Posset Pot,1,quick,,,,p830.mp3,https://audio-tours.s3.amazonaws.com/p830.mp3,http://collections.artsmia.org/art/,
831,8946,p831.mp3,Puzzle Jug,1,quick,,,,p831.mp3,https://audio-tours.s3.amazonaws.com/p831.mp3,http://collections.artsmia.org/art/8946,
832,8948,p832.mp3,Barber's Bowl,1,quick,,,,p832.mp3,https://audio-tours.s3.amazonaws.com/p832.mp3,http://collections.artsmia.org/art/8948,
833,8949,p833.mp3,Pair of Shoes,1,quick,,,,p833.mp3,https://audio-tours.s3.amazonaws.com/p833.mp3,http://collections.artsmia.org/art/8949,
839,,p839.mp3,"Oscar Bach, Doors",1,quick,,,,p839.mp3,https://audio-tours.s3.amazonaws.com/p839.mp3,http://collections.artsmia.org/art/,
840,2144,p840.mp3,"Grasse, Icarus Making Trial of his Wings",1,quick,"Describes how the rise Romaticism influenced Grasse's subject choice of 
Icarus",,Yes,p840.mp3,https://audio-tours.s3.amazonaws.com/p840.mp3,http://collections.artsmia.org/art/2144,
841,2034,p841.mp3,"Pajou, Psyche Abandoned",1,quick,,,,p841.mp3,https://audio-tours.s3.amazonaws.com/p841.mp3,http://collections.artsmia.org/art/2034,
842,4505,p842.mp3,"Carrier-Belleuse, Leda and the Swan",1,quick,,,,p842.mp3,https://audio-tours.s3.amazonaws.com/p842.mp3,http://collections.artsmia.org/art/4505,
843,4696,p843.mp3,"Carpeaux, Flora Kneeling",1,quick,,,,p843.mp3,https://audio-tours.s3.amazonaws.com/p843.mp3,http://collections.artsmia.org/art/4696,
844,,p844.mp3,"Carrier-Belleuse, Pair of Torcheres",1,quick,"Points out differences in the two torcheres, mentions pulling of 
different materials","Interesting, I think this would make the viewer 
look more closely",Yes,p844.mp3,https://audio-tours.s3.amazonaws.com/p844.mp3,http://collections.artsmia.org/art/,
845,1727,p845.mp3,Portrait of Mlle. Lange as Dana̩,1,quick,"Describes symbols in the portrait that make fun of the subject 
who complained about the first portrait","Funny, good",Yes,p845.mp3,https://audio-tours.s3.amazonaws.com/p845.mp3,http://collections.artsmia.org/art/1727,
846,2622,p846.mp3,Italian Skeleton Funeral Torch,1,quick,,,,p846.mp3,https://audio-tours.s3.amazonaws.com/p846.mp3,http://collections.artsmia.org/art/2622,
847,,p847.mp3,Delftware Definition,1,quick,,,,p847.mp3,https://audio-tours.s3.amazonaws.com/p847.mp3,http://collections.artsmia.org/art/,
849,,p849.mp3,"Palmer, Morning and Evening Star",1,quick,,,,p849.mp3,https://audio-tours.s3.amazonaws.com/p849.mp3,http://collections.artsmia.org/art/,
855,,p855.mp3,"Marsy and Flamen, Boreas Abuducting Orithyia",1,quick,"Originally going to be one of four marble columns showing 
mythological abductions",No audio available online,X,p855.mp3,https://audio-tours.s3.amazonaws.com/p855.mp3,http://collections.artsmia.org/art/,
856,,p856.mp3,Box for toilet articles,1,quick,,,,p856.mp3,https://audio-tours.s3.amazonaws.com/p856.mp3,http://collections.artsmia.org/art/,
857,3685,p857.mp3,Portuguese Desk and Chair,1,quick,,,,p857.mp3,https://audio-tours.s3.amazonaws.com/p857.mp3,http://collections.artsmia.org/art/3685,
858,3737,p858.mp3,"La Farge, Arabesque Window",1,quick,,,,p858.mp3,https://audio-tours.s3.amazonaws.com/p858.mp3,http://collections.artsmia.org/art/3737,
859,111,p859.mp3,Wedding chest (Cassone),1,quick,,,,p859.mp3,https://audio-tours.s3.amazonaws.com/p859.mp3,http://collections.artsmia.org/art/111,
861,54,p861.mp3,Kneeling Saint,1,quick,,,,p861.mp3,https://audio-tours.s3.amazonaws.com/p861.mp3,http://collections.artsmia.org/art/54,
863,1693,p863.mp3,Ptolemaic Ruler in the Guise of Hercules,1,quick,,,,p863.mp3,https://audio-tours.s3.amazonaws.com/p863.mp3,http://collections.artsmia.org/art/1693,
864,1751,p864.mp3,Silver Venus,1,quick,,,,p864.mp3,https://audio-tours.s3.amazonaws.com/p864.mp3,http://collections.artsmia.org/art/1751,
865,,p865.mp3,Cinerary Urn,1,quick,,,,p865.mp3,https://audio-tours.s3.amazonaws.com/p865.mp3,http://collections.artsmia.org/art/,
866,293,p866.mp3,Crouching Lion,1,quick,,,,p866.mp3,https://audio-tours.s3.amazonaws.com/p866.mp3,http://collections.artsmia.org/art/293,
867,,p867.mp3,Gorgon-fragment of a sarcophogus,1,quick,,,,p867.mp3,https://audio-tours.s3.amazonaws.com/p867.mp3,http://collections.artsmia.org/art/,
868,3520,p868.mp3,Doryphoros,1,quick,,,,p868.mp3,https://audio-tours.s3.amazonaws.com/p868.mp3,http://collections.artsmia.org/art/3520,
869,9675,p869.mp3,Oddfellows objects,1,quick,,,,p869.mp3,https://audio-tours.s3.amazonaws.com/p869.mp3,http://collections.artsmia.org/art/9675,
871,5057,p871.mp3,Fecundity Dish,1,quick,,,,p871.mp3,https://audio-tours.s3.amazonaws.com/p871.mp3,http://collections.artsmia.org/art/5057,
872,3736,p872.mp3,"Chelsea Factory, Vase",1,quick,,,,p872.mp3,https://audio-tours.s3.amazonaws.com/p872.mp3,http://collections.artsmia.org/art/3736,
873,8362,p873.mp3,"Sevres, Pair of Covered Vases",1,quick,,,,p873.mp3,https://audio-tours.s3.amazonaws.com/p873.mp3,http://collections.artsmia.org/art/8362,
874,32465,p874.mp3,"Kvalen, Norwegian Chest",1,quick,"Daughter's dowry chest, her initials and wedding date are on it, points 
out size, reminds us she had to take all her things in it","Interesting to point out ""it looks big but..."" 
although difference from wall label about 
who emigrated - Sirid or her son?",Yes,p874.mp3,https://audio-tours.s3.amazonaws.com/p874.mp3,http://collections.artsmia.org/art/32465,
875,1506,p875.mp3,"Tiffany, Pair of Candelabra",1,quick,,,,p875.mp3,https://audio-tours.s3.amazonaws.com/p875.mp3,http://collections.artsmia.org/art/1506,
876,91591,p876.mp3,Beaded Man - 3 works,1,quick,,,,p876.mp3,https://audio-tours.s3.amazonaws.com/p876.mp3,http://collections.artsmia.org/art/91591,
876,91591,p876.mp3,Beaded Man - 3 works,1,quick,,,,p876.mp3,https://audio-tours.s3.amazonaws.com/p876.mp3,http://collections.artsmia.org/art/89655,
876,91591,p876.mp3,Beaded Man - 3 works,1,quick,,,,p876.mp3,https://audio-tours.s3.amazonaws.com/p876.mp3,http://collections.artsmia.org/art/90966,
876,89655,p876.mp3,Beaded Man - 3 works,1,quick,,,,p876.mp3,https://audio-tours.s3.amazonaws.com/p876.mp3,http://collections.artsmia.org/art/91591,
876,89655,p876.mp3,Beaded Man - 3 works,1,quick,,,,p876.mp3,https://audio-tours.s3.amazonaws.com/p876.mp3,http://collections.artsmia.org/art/89655,
876,89655,p876.mp3,Beaded Man - 3 works,1,quick,,,,p876.mp3,https://audio-tours.s3.amazonaws.com/p876.mp3,http://collections.artsmia.org/art/90966,
876,90966,p876.mp3,Beaded Man - 3 works,1,quick,,,,p876.mp3,https://audio-tours.s3.amazonaws.com/p876.mp3,http://collections.artsmia.org/art/91591,
876,90966,p876.mp3,Beaded Man - 3 works,1,quick,,,,p876.mp3,https://audio-tours.s3.amazonaws.com/p876.mp3,http://collections.artsmia.org/art/89655,
876,90966,p876.mp3,Beaded Man - 3 works,1,quick,,,,p876.mp3,https://audio-tours.s3.amazonaws.com/p876.mp3,http://collections.artsmia.org/art/90966,
877,3734,p877.mp3,"Reymond, Triptych with Madonna and Child, Saints and Prophets",1,quick,,,,p877.mp3,https://audio-tours.s3.amazonaws.com/p877.mp3,http://collections.artsmia.org/art/3734,
878,522,p878.mp3,Portrait of Luca Salvioni,1,quick,,,,p878.mp3,https://audio-tours.s3.amazonaws.com/p878.mp3,http://collections.artsmia.org/art/522,
881,1554,p881.mp3,"O'Keeffe, Pedernal - From the Ranch #1",1,quick,,,,p881.mp3,https://audio-tours.s3.amazonaws.com/p881.mp3,http://collections.artsmia.org/art/1554,
882,,p882.mp3,"P. Reymond, Covered Tazza",1,quick,,,,p882.mp3,https://audio-tours.s3.amazonaws.com/p882.mp3,http://collections.artsmia.org/art/,
882,,p882.mp3,"P. Reymond, Covered Tazza",1,quick,,,,p882.mp3,https://audio-tours.s3.amazonaws.com/p882.mp3,http://collections.artsmia.org/art/18426,
882,18426,p882.mp3,Calendar Plate,1,quick,,,,p882.mp3,https://audio-tours.s3.amazonaws.com/p882.mp3,http://collections.artsmia.org/art/,
882,18426,p882.mp3,Calendar Plate,1,quick,,,,p882.mp3,https://audio-tours.s3.amazonaws.com/p882.mp3,http://collections.artsmia.org/art/18426,
883,1219,p883.mp3,"de la Fresnaye, Married Life",1,quick,,,,p883.mp3,https://audio-tours.s3.amazonaws.com/p883.mp3,http://collections.artsmia.org/art/1219,
884,45640,p884.mp3,Corinthian Helmet,1,quick,,,,p884.mp3,https://audio-tours.s3.amazonaws.com/p884.mp3,http://collections.artsmia.org/art/45640,
886,351,p886.mp3,Cypriot Votary Figure,1,quick,,,,p886.mp3,https://audio-tours.s3.amazonaws.com/p886.mp3,http://collections.artsmia.org/art/351,
887,1337,p887.mp3,Besieged Fortress Relief from Nimrud,1,quick,,,,p887.mp3,https://audio-tours.s3.amazonaws.com/p887.mp3,http://collections.artsmia.org/art/1337,
888,1346,p888.mp3,Egyptian Striding Male Figure,1,quick,,,,p888.mp3,https://audio-tours.s3.amazonaws.com/p888.mp3,http://collections.artsmia.org/art/1346,
889,,p889.mp3,Fayoum Masks-Young Woman and Bearded Man,1,quick,,,,p889.mp3,https://audio-tours.s3.amazonaws.com/p889.mp3,http://collections.artsmia.org/art/,
890,,p890.mp3,Case of Bronze Egyptian god Figures,1,quick,,,,p890.mp3,https://audio-tours.s3.amazonaws.com/p890.mp3,http://collections.artsmia.org/art/,
891,66611,p891.mp3,"Villon, Puteaux: Smoke and Trees in Bloom",1,quick,,,,p891.mp3,https://audio-tours.s3.amazonaws.com/p891.mp3,http://collections.artsmia.org/art/66611,
892,1502,p892.mp3,"Modigliani, Head of a Woman (sculpture)",1,quick,,,,p892.mp3,https://audio-tours.s3.amazonaws.com/p892.mp3,http://collections.artsmia.org/art/1502,
893,1356,p893.mp3,"Barlach, The Avenger (sculpture)",1,quick,,,,p893.mp3,https://audio-tours.s3.amazonaws.com/p893.mp3,http://collections.artsmia.org/art/1356,
895,,p895.mp3,"Gabo, Constructed Head No. 2 (sculpture)",1,quick,,,,p895.mp3,https://audio-tours.s3.amazonaws.com/p895.mp3,http://collections.artsmia.org/art/,
896,99101,p896.mp3,"Gris, Still Life",1,quick,,,,p896.mp3,https://audio-tours.s3.amazonaws.com/p896.mp3,http://collections.artsmia.org/art/99101,
897,1941,p897.mp3,"de Chirico, The Scholar's Playthings",1,quick,,,,p897.mp3,https://audio-tours.s3.amazonaws.com/p897.mp3,http://collections.artsmia.org/art/1941,
898,1852,p898.mp3,"Gleizes, The Village",1,quick,,,,p898.mp3,https://audio-tours.s3.amazonaws.com/p898.mp3,http://collections.artsmia.org/art/1852,
900,1888,p900.mp3,"Matisse, Large Seated Nude (sculpture)",1,quick,,,,p900.mp3,https://audio-tours.s3.amazonaws.com/p900.mp3,http://collections.artsmia.org/art/1888,
939,1503,p939.mp3,"Miro, Spanish Playing Cards",1,quick,,,,p939.mp3,https://audio-tours.s3.amazonaws.com/p939.mp3,http://collections.artsmia.org/art/1503,
951,1425,p951.mp3,"Feininger, Grosse-Kromsdorf I",1,quick,,,,p951.mp3,https://audio-tours.s3.amazonaws.com/p951.mp3,http://collections.artsmia.org/art/1425,
952,1325,p952.mp3,"Soutine, Carcass of Beef",1,quick,,,,p952.mp3,https://audio-tours.s3.amazonaws.com/p952.mp3,http://collections.artsmia.org/art/1325,
953,6361,p953.mp3,"Dove, Dancing Tree",1,quick,,,,p953.mp3,https://audio-tours.s3.amazonaws.com/p953.mp3,http://collections.artsmia.org/art/6361,
954,4979,p954.mp3,"Nadelman, Standing Figure",1,quick,,,,p954.mp3,https://audio-tours.s3.amazonaws.com/p954.mp3,http://collections.artsmia.org/art/4979,
956,,p956.mp3,Henri Cartier-Bresson,1,quick,,,,p956.mp3,https://audio-tours.s3.amazonaws.com/p956.mp3,http://collections.artsmia.org/art/,
958,2040,p958.mp3,"Boldini, Portrait of Ruggiero Leoncavallo",1,quick,,,,p958.mp3,https://audio-tours.s3.amazonaws.com/p958.mp3,http://collections.artsmia.org/art/2040,
959,,p959.mp3,Mississippi Valley collection,1,quick,,,,p959.mp3,https://audio-tours.s3.amazonaws.com/p959.mp3,http://collections.artsmia.org/art/,
961,,p961.mp3,Kirchner - general,1,quick,,,,p961.mp3,https://audio-tours.s3.amazonaws.com/p961.mp3,http://collections.artsmia.org/art/,
962,,p962.mp3,Wet Plate Photo Process,1,quick,,,,p962.mp3,https://audio-tours.s3.amazonaws.com/p962.mp3,http://collections.artsmia.org/art/,
963,,p963.mp3,Lost Wax Technique Panel,1,quick,,,,p963.mp3,https://audio-tours.s3.amazonaws.com/p963.mp3,http://collections.artsmia.org/art/,
964,,p964.mp3,Fauvism Definition,1,quick,,,,p964.mp3,https://audio-tours.s3.amazonaws.com/p964.mp3,http://collections.artsmia.org/art/,
967,,p967.mp3,Beaded Sole Moccasin,1,quick,,,,p967.mp3,https://audio-tours.s3.amazonaws.com/p967.mp3,http://collections.artsmia.org/art/,
968,12776,p968.mp3,"Giacometti, Diego",1,quick,,,,p968.mp3,https://audio-tours.s3.amazonaws.com/p968.mp3,http://collections.artsmia.org/art/12776,
970,4694,p970.mp3,"Biederman, Relief",1,quick,,,,p970.mp3,https://audio-tours.s3.amazonaws.com/p970.mp3,http://collections.artsmia.org/art/4694,
280341,,p280341.mp3,Art of Tea Ceremony,1,quick,,,,p280341.mp3,https://audio-tours.s3.amazonaws.com/p280341.mp3,http://collections.artsmia.org/art/,
926,,p926.mp3,"Ernest Whiteman, Untitled",1,family,,,,p926.mp3,https://audio-tours.s3.amazonaws.com/p926.mp3,http://collections.artsmia.org/art/,
931,1629,p931.mp3,"Bertel Thorvaldsen, Ganymede and the Eagle",1,family,,"""""",X,p931.mp3,https://audio-tours.s3.amazonaws.com/p931.mp3,http://collections.artsmia.org/art/1629,
935,53,p935.mp3,"Gustave Courbet, Deer in the Forest",1,family,,"""""",X,p935.mp3,https://audio-tours.s3.amazonaws.com/p935.mp3,http://collections.artsmia.org/art/53,
905,12134,p905.mp3,Zen Rock Garden,1,family,,,,p905.mp3,https://audio-tours.s3.amazonaws.com/p905.mp3,http://collections.artsmia.org/art/12134,
905,12134,p905.mp3,Zen Rock Garden,1,family,,,,p905.mp3,https://audio-tours.s3.amazonaws.com/p905.mp3,http://collections.artsmia.org/art/12134,
905,12134,p905.mp3,Zen Rock Garden,1,family,,,,p905.mp3,https://audio-tours.s3.amazonaws.com/p905.mp3,http://collections.artsmia.org/art/12134,
905,12134,p905.mp3,Zen Rock Garden,1,family,,,,p905.mp3,https://audio-tours.s3.amazonaws.com/p905.mp3,http://collections.artsmia.org/art/12134,
941,1240,p941.mp3,"Pierre Bonnard, Dining Room in the Country",1,family,,,,p941.mp3,https://audio-tours.s3.amazonaws.com/p941.mp3,http://collections.artsmia.org/art/1240,
195,1097,p195.mp3,"Ewer, Persia",1,family,,,,p195.mp3,https://audio-tours.s3.amazonaws.com/p195.mp3,http://collections.artsmia.org/art/1097,
901,4530,p901.mp3,Garamut (slit drum),1,family,,,,p901.mp3,https://audio-tours.s3.amazonaws.com/p901.mp3,http://collections.artsmia.org/art/4530,
902,4457,p902.mp3,Yamantaka Sand Mandala,1,family,,,,p902.mp3,https://audio-tours.s3.amazonaws.com/p902.mp3,http://collections.artsmia.org/art/4457,
903,4343,p903.mp3,Pillow,1,family,,,,p903.mp3,https://audio-tours.s3.amazonaws.com/p903.mp3,http://collections.artsmia.org/art/4343,
904,,p904.mp3,Moghul Jades Panel (2 labels),1,family,,,,p904.mp3,https://audio-tours.s3.amazonaws.com/p904.mp3,http://collections.artsmia.org/art/,
906,5623,p906.mp3,Prancing Horse (2 labels),1,family,,,,p906.mp3,https://audio-tours.s3.amazonaws.com/p906.mp3,http://collections.artsmia.org/art/5623,
907,4793,p907.mp3,Funerary Model of a Pig Sty,1,family,,,,p907.mp3,https://audio-tours.s3.amazonaws.com/p907.mp3,http://collections.artsmia.org/art/4793,
908,5473,p908.mp3,Ritual Bell  (2 labels),1,family,,,,p908.mp3,https://audio-tours.s3.amazonaws.com/p908.mp3,http://collections.artsmia.org/art/5473,
909,,p909.mp3,Wedding Procession,1,family,,,,p909.mp3,https://audio-tours.s3.amazonaws.com/p909.mp3,http://collections.artsmia.org/art/,
910,5180,p910.mp3,Kayagum (zither),1,family,,,,p910.mp3,https://audio-tours.s3.amazonaws.com/p910.mp3,http://collections.artsmia.org/art/5180,
911,5898,p911.mp3,Dragon Jar,1,family,,,,p911.mp3,https://audio-tours.s3.amazonaws.com/p911.mp3,http://collections.artsmia.org/art/5898,
911,5898,p911.mp3,Dragon Jar,1,family,,,,p911.mp3,https://audio-tours.s3.amazonaws.com/p911.mp3,http://collections.artsmia.org/art/2814,
911,2814,p911.mp3,Dragon Jar,1,family,,,,p911.mp3,https://audio-tours.s3.amazonaws.com/p911.mp3,http://collections.artsmia.org/art/5898,
911,2814,p911.mp3,Dragon Jar,1,family,,,,p911.mp3,https://audio-tours.s3.amazonaws.com/p911.mp3,http://collections.artsmia.org/art/2814,
912,397,p912.mp3,Ni-o (Pair of Temple Guardians)  (2 labels ),1,family,,,,p912.mp3,https://audio-tours.s3.amazonaws.com/p912.mp3,http://collections.artsmia.org/art/397,
